key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-642890951,1400 Sound-Based AI Model for Estimating Apnea-Hypopnea Index in Sleep Apnea Detection,2025,1,1,,,,,,Seunghun Kim and EunSung Cho and Hankyeol Kyung and Joonki Hong and Dongheon Lee and Ki-Young Jung and In-Young Yoon and Jeong-Whun Kim,https://doi.org/10.1093/sleep/zsaf090.1400,,,,"Abstract
               
                  Introduction
                  Obstructive sleep apnea (OSA) is a common sleep disorder associated with numerous health outcomes. Accurate diagnosis and severity assessment typically rely on the Apnea-Hypopnea Index (AHI), a standard metric obtained from polysomnography (PSG). However, PSG is costly and impractical for multi-night monitoring. This study validates a sound-based AI model to estimate AHI, exploring its potential as a convenient, contactless monitoring tool for long-term OSA management.
               
               
                  Methods
                  The AI model simultaneously predicts OSA events, sleep stages and snoring events. Performance was enhanced by improving data quality, extending the attention range, and augmenting Mel spectrogram data. The training dataset included 2,973 nights of sleep recordings collected between 2013 and 2024, using either PSG microphones or smartphone microphones. All recordings were annotated with PSG for both OSA and sleep stages. The model predicts apnea or hypopnea events in 6-second intervals and uses a simple linear regression on their distribution across the predicted sleep stages to estimate the AHI. Performance was assessed by comparing the estimated AHI with the manually scored AHI from PSG.
               
               
                  Results
                  On a separate test set of 1,492 nights, the model’s estimated AHI strongly correlated with the PSG reference (r=0.97) and showed a mean estimation error of -0.74 events/hour (95% CI: -0.74 ± 11.02). As a screening tool at different AHI thresholds (≥5, ≥15, and ≥30), the model achieved accuracies of 92%, 93%, and 94%; sensitivities of 0.94, 0.94, and 0.93; specificities of 0.88, 0.91, and 0.95; and ROC AUCs of 0.97, 0.98, and 0.98, respectively. When classifying OSA severity into four categories (AHI 0 to &amp;lt; 5, 5 to &amp;lt; 15, 15 to &amp;lt; 30 and ≥ 30), it attained 81% accuracy and a macro F1 score of 0.80.
               
               
                  Conclusion
                  This sound-based AI model accurately estimates AHI using only audio data, providing a low-cost and contactless approach to OSA screening and management. Its ability to enable home-based, long-term monitoring can greatly improve patient access to diagnosis and care. Future research will focus on enhancing robustness across diverse sleep environments and varying noise conditions.
               
               
                  Support (if any)","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""EC-S""]}",10.1093/sleep/zsaf090.1400,"",,
rayyan-642890955,Automated Detection of Sleep Apnea Using Machine Learning: A Novel Approach Using Smartphone and Microphone for Breathing Sound Analysis,,1,1,,,,,,Om Bhatt,https://doi.org/10.1101/2024.03.22.24304619,,,,"Abstract
                In this study, we evaluate the accuracy of a novel setup in the detection of apneas and hypopneas and estimating the apnea-hypopnea index (AHI). The study device setup consists of a microphone placed underneath the nose and a smartphone to collect the data. We recruited patients who were referred to the St. Josephs Hamilton Sleep Clinic for a sleep study. Data from our study device is collected simultaneously with polysomnography (PSG) in the sleep lab. A total of 26 patients were recruited, of which 2 dropped out during the data collection. Data from the microphone was too noisy for interpretation in 3 patients. Across the remaining 21 patients, the AHI based on their PSG ranged from 2 to 125 events/h, with an average AHI of 34 events/h. We used regression models trained on microphone audio data to identify noise and we developed an algorithm based on root-mean-square of the audio data for automatic detection of apneas and hypopneas. With reference to the PSG, our study device had a sensitivity of 94% and specificity of 87% in detecting apneas/hypopneas across a cumulative 120.9 hours of sleep data and more than 3700 such events. Our study device was able to accurately predict the AHI to within 4.3 events/h (+/-3.1). As such, we can conclude that our study device is accurate in identifying apneas/hypopneas, estimating the AHI and at ruling out cases of severe sleep apnea and can potentially be used as a screening test for this purpose. Our study device has the practical advantages of being very low cost and potentially more accessible as a screening tool, though further validation studies are needed to study accuracy across a larger population and for use at-home.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""EC-W""]}",10.1101/2024.03.22.24304619,"",,
rayyan-642890956,Detection and Classification of Obstructive Sleep Apnea Using Audio Spectrogram Analysis,2024,1,1,,,,,,Salvatore Serrano and Luca Patanè and Omar Serghini and Marco Scarpa,https://doi.org/10.3390/electronics13132567,,,,"Sleep disorders are steadily increasing in the population and can significantly affect daily life. Low-cost and noninvasive systems that can assist the diagnostic process will become increasingly widespread in the coming years. This work aims to investigate and compare the performance of machine learning-based classifiers for the identification of obstructive sleep apnea–hypopnea (OSAH) events, including apnea/non-apnea status classification, apnea–hypopnea index (AHI) prediction, and AHI severity classification. The dataset considered contains recordings from 192 patients. It is derived from a recently released dataset which contains, amongst others, audio signals recorded with an ambient microphone placed ∼1 m above the studied subjects and apnea/hypopnea accurate events annotations performed by specialized medical doctors. We employ mel spectrogram images extracted from the environmental audio signals as input of a machine-learning-based classifier for apnea/hypopnea events classification. The proposed approach involves a stacked model which utilizes a combination of a pretrained VGG-like audio classification (VGGish) network and a bidirectional long short-term memory (bi-LSTM) network. Performance analysis was conducted using a 5-fold cross-validation approach, leaving out patients used for training and validation of the models in the testing step. Comparative evaluations with recently presented methods from the literature demonstrate the advantages of the proposed approach. The proposed architecture can be considered a useful tool for supporting OSAHS diagnoses by means of low-cost devices such as smartphones.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Included""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""IC-L, IC-T, IC-Y, IC-P, IC-C, IC-E""]}",10.3390/electronics13132567,"",,
rayyan-642890974,Continuous Mobile Audio Monitoring for Sleep Apnea Detection,2026,1,1,,,,,,Jing Han and Tong Xia and Cecilia Mascolo,https://doi.org/10.1109/jbhi.2026.3685448,,,,"Audio-based sleep apnea detection methods hold great potential to improve access to diagnosis, by providing unattended sleep apnea screening at home via sound collected from mobile sensors during sleep. Our research involved a thorough comparison and evaluation of tracheal and ambient microphone recordings for sleep apnea detection with different granularities. Utilising a variety of acoustic representations and sophisticated deep learning architectures, we performed an extensive analysis on the open PSG-Audio dataset, which encompasses over 850 hours of audio data from 194 subjects. For sleep apnea classification, the most effective model showed a 90.8 % accuracy in detecting sleep apnea, 83.3 % accuracy when hypopneic and apneic events were detected separately, and 75.7 % accuracy when apneic events were further divided into three sub-categories. On overnight recordings, the model achieved a sensitivity of 0.93 and a specificity of 1.0 for moderate sleep apnea screening, and a sensitivity of 0.84 and a specificity of 0.97 for severe sleep apnea screening. This research also provided a unique study to compare and combine respiratory sounds from two different types of sensors for sleep apnea detection. The high performance of our model provides a promising avenue for enabling remote diagnosis and monitoring of sleep apnea.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""no access""]}",10.1109/jbhi.2026.3685448,"",,
rayyan-642890976,Could snoring sound analysis parameters be used to predict the severity of obstructive sleep apnea syndrome before polysomnography?,,1,1,,,,,,Halil Ibrahim Yakar and Handan Inönü Köseoğlu and Kürşat Yelken and Nurcan Alpüran Kocabıyık,https://doi.org/10.22541/au.171314786.63735131/v1,,,,"Aim of the study:
                  Snoring is one of the main symptoms of
obstructive sleep apnea syndrome (OSAS) patients. In this study, it was
aimed to investigate whether snoring sound parameters can be used in
pre- polysomnography (PSG) screening in patients with OSAS.
                  Methods:
                  All patients underwent full-night PSG test. Sound
parameters were measured using the PRAAT acoustic analysis program. The
relationship between these parameters and degree of OSAS, and also the
relationship between snoring sound and types of OSAS were analyzed
prospectively.
                  Results:
                  Seventy seven patients diagnosed OSAS
were included the study. It was found that the shimmer scores decreased
significantly from mild OSAS to severe OSAS (p=0.045). Although mean
pitch scores increased from mild to severe OSAS, it was not found to be
statistically significant (p=0.16). Mean pitch score was found to be
significantly higher in the severe group (p=0.022). Shimmer scores were
found significantly higher in REM-predominant OSAS patients than without
REM-predominant OSAS patients (p=0.006). Shimmer scores were
significantly higher in obese patients than in non-obese patients and in
patients over 40 years of age years than under 40 years of age (p=0.032;
p&lt;0.01; respectively). The ROC analysis was performed to
determine the cutoff value of mean Pitch (≥74.65) in predicting severe
OSAS classification (AUC=0.69; p=0.017).
                  Conclusion:
                  Our
results are important to show that, analysis of snoring sound with a
noninvasive method of acoustic voice analysis, can be applied quickly
and easily in the pre-PSG screening in especially clinically important
advanced-stage OSAS cases that should be diagnosed urgently.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""EC-S""]}",10.22541/au.171314786.63735131/v1,"",,
rayyan-642890986,Evaluation of a sleep sound analysis smartphone app for home obstructive sleep apnea screening among community-dwelling Chinese adults with hypertension,2026,1,1,,,,,,Timothy Noel Stephens and Yingxiu Wang and Jingzhu Guo and Jiaofeng Wang,https://doi.org/10.1007/s11325-026-03754-4,,,,"<h4>Purpose</h4>This study aimed to evaluate the validity and feasibility of home obstructive sleep apnea screening using a sleep sound analysis smartphone app compared to the STOP-BANG questionnaire (SBQ) among Chinese adults with hypertension, including the impact of screening on intention to pursue treatment.<h4>Methods</h4>A randomized cross-over trial was conducted among adults with hypertension from a hospital clinic and community health center in Haikou, China. Participants were assigned to undergo sequential screening with a sleep sound analysis smartphone app (Snail Sleep) or the SBQ followed by home sleep apnea testing. Questionnaires measured satisfaction and intention to pursue treatment.<h4>Results</h4>Among 180 participants (median age: 51.0 years, 72.2% male), 91.7% had OSA, including 28.3% with moderate OSA, and 37.2% with severe OSA (mean AHI 28.6, SD = 23.02). An app-generated apnea index (APP-AI) optimal cutoff of 7.1 achieved 72.0% sensitivity, 85.5% specificity, a 4.96 positive likelihood ratio (LR), and a 0.33 negative LR for moderate-to-severe OSA (AHI ≥ 15), with an area under the curve (AUC) of 0.831 (95% CI 0.773-0.89), outperforming the original SBQ (BMI > 35) (AUC 0.728) and modified SBQ (BMI > 28) (AUC 0.754). Participants reported high satisfaction levels. Intention to pursue treatment decreased among those given normal screening results while remaining high among those given abnormal results.<h4>Conclusion</h4>A sleep sound analysis smartphone app achieved acceptable validity and feasibility for home OSA screening in a group of Chinese adults with hypertension. Further studies should evaluate app screening in other populations and effects on patient attitudes and behavior.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""no access""]}",10.1007/s11325-026-03754-4,"",,
rayyan-642891048,Evaluating Prediction Models of Sleep Apnea From Smartphone-Recorded Sleep Breathing Sounds.,2022,1,1,,,,,,Cho SW and Jung SJ and Shin JH and Won TB and Rhee CS and Kim JW,https://pubmed.ncbi.nlm.nih.gov/35420648/,,,,"IMPORTANCE: Breathing sounds during sleep are an important characteristic feature of obstructive sleep apnea (OSA) and have been regarded as a potential biomarker. Breathing sounds during sleep can be easily recorded using a microphone, which is found in most smartphone devices. Therefore, it may be easy to implement an evaluation tool for prescreening purposes.
OBJECTIVE: To evaluate OSA prediction models using smartphone-recorded sounds and identify optimal settings with regard to noise processing and sound feature selection.
DESIGN, SETTING, AND PARTICIPANTS: A cross-sectional study was performed among patients who visited the sleep center of Seoul National University Bundang Hospital for snoring or sleep apnea from August 2015 to August 2019. Audio recordings during sleep were performed using a smartphone during routine, full-night, in-laboratory polysomnography. Using a random forest algorithm, binary classifications were separately conducted for 3 different threshold criteria according to an apnea hypopnea index (AHI) threshold of 5, 15, or 30 events/h. Four regression models were created according to noise reduction and feature selection from the input sound to predict actual AHI: (1) noise reduction without feature selection, (2) noise reduction with feature selection, (3) neither noise reduction nor feature selection, and (4) feature selection without noise reduction. Clinical and polysomnographic parameters that may have been associated with errors were assessed. Data were analyzed from September 2019 to September 2020.
MAIN OUTCOMES AND MEASURES: Accuracy of OSA prediction models.
RESULTS: A total of 423 patients (mean [SD] age, 48.1 [12.8] years; 356 [84.1%] male) were analyzed. Data were split into training (n = 256 [60.5%]) and test data sets (n = 167 [39.5%]). Accuracies were 88.2%, 82.3%, and 81.7%, and the areas under curve were 0.90, 0.89, and 0.90 for an AHI threshold of 5, 15, and 30 events/h, respectively. In the regression analysis, using recorded sounds that had not been denoised and had only selected attributes resulted in the highest correlation coefficient (r = 0.78; 95% CI, 0.69-0.88). The AHI (β = 0.33; 95% CI, 0.24-0.42) and sleep efficiency (β = -0.20; 95% CI, -0.35 to -0.05) were found to be associated with estimation error.
CONCLUSIONS AND RELEVANCE: In this cross-sectional study, recorded sleep breathing sounds using a smartphone were used to create reasonably accurate OSA prediction models. Future research should focus on real-life recordings using various smartphone devices.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""no access""]}",10.1001/jamaoto.2022.0244,"",,
rayyan-642891049,Snoring classification with deep time-frequency features.,2026,1,1,,,,,,Lu W and Han J and Lei W and Chen X and Wang Y and Wang R,https://pubmed.ncbi.nlm.nih.gov/42393127/,,,,"Snoring is a primary symptom of Obstructive Sleep Apnea (OSA), and its accurate classification is crucial for non-invasively locating upper airway obstructions. However, existing methods struggle with insufficient data, imbalanced classes, and inadequate integration of time-frequency information. To address these challenges, this paper proposes a heterogeneous integration framework combining Short-Time Fourier Transform (STFT), pre-trained CNNs, and an L2-regularized Support Vector Machine (SVM). First, STFT is employed to convert snore signals into spectrograms with a perceptually uniform Viridis colormap, preserving critical time-frequency structures. Second, deep time-frequency features are extracted from the fc7 layer of a pre-trained AlexNet, which inherently mitigates the problem of limited labeled data. Finally, an L2-regularized SVM replaces the standard softmax classifier to counteract overfitting under high-dimensional, small-sample conditions. Experiments on the Munich-Passau Snore Sound Corpus demonstrate that our method achieves a test set Unweighted Average Recall of 67.1%, outperforming state of the art methods including end to end Convolutional Neural Networks and Transformer based audio models. Ablation studies confirm that removing any single component including Short-Time Fourier Transform, pre-trained Convolutional Neural Network, or Support Vector Machine causes a significant performance drop of up to 21.3%. The proposed framework provides an effective, generalizable, and data efficient solution for snore source localization.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Included""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""IC-L, IC-T, IC-Y, IC-P, IC-C, IC-E""]}",10.1038/s41598-026-58941-w,"",,
rayyan-642891059,"Proposition of a new, minimally-invasive, software smartphone device to predict sleep apnea and its severity.",2025,1,1,,,,,,Frija J and Millet J and Béquignon E and Covali A and Cathelain G and Houenou J and Benzaquen H and Geoffroy PA and Bacry E and Grajoszex M and d'Ortho MP,https://pubmed.ncbi.nlm.nih.gov/40911165/,,,,"PURPOSE: obstructive sleep apnea is underdiagnosed due to limited access to polysomnography (PSG). We aimed to assess the performances of Apneal®, an application recording sound and movements thanks to a smartphone's microphone, accelerometer and gyroscope, to estimate patients' apnea-hypopnea index (AHI).
METHODS: monocentric proof-of-concept study with a first manual scoring step, then automatic detection of respiratory events from recorded signals using a sequential deep-learning model (version 0.1 of Apneal® automatic scoring of respiratory events, end 2022), in adult patients.
RESULTS: 46 patients (women 34%, BMI 28.7 kg/m²) were included. Sensitivity of manual scoring was 0.91 (95% CI [0.8-1]) for IAH > 15 and 0.85 [0.67-1] for AHI > 30, and positive predictive values (PPV) 0.89 [0.76-0.97] and 0.94 [0.8-1]. We obtained an AUC-ROC of 0.85 (95% CI [0.69-0.96]) and AUC-PR of 0.94 (95% CI [0.84-0.99]) for the identification of AHI > 15, and AUC-ROC of 0.95 [0.860.99] and AUC-PR of 0.93 [0.81-0.99] for AHI > 30. The ICC between the AHI estimated manually, and from the PSG is 0.89 (p = 6.7 × 10- 17), Pearson correlation 0.90 (p = 1.25 × 10- 17). Automatic scoring found sensitivity of 1 [0.95-1], PPV of 0.9 [0.8-0.9] for AHI > 15, and sensitivity 0.95 [0.84-1], PPV 0.69 [0.52-0.85] for AHI > 30. The ICC between the estimated AHI, and PSG scorings is 0.84 (p = 5.4 × 10- 11) and Pearson correlation is 0.87 (p = 1.7 × 10- 12).
CONCLUSION: Manual scoring of smartphone-based signals is possible and accurate compared to PSG-based scorings. Automatic scoring method based on a deep learning model provides promising results.
TRIAL REGISTRATION: NCT03803098.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""Dán Điện Thoại Lên Ngực""]}",10.1007/s11325-025-03441-w,"",,
rayyan-642891063,Obstructive Sleep Apnea Detection Based on Sleep Sounds via Deep Learning.,2022,1,1,,,,,,Wang B and Tang X and Ai H and Li Y and Xu W and Wang X and Han D,https://pubmed.ncbi.nlm.nih.gov/36394068/,,,,"PURPOSE: This study aimed to propose a novel deep-learning method for automatic sleep apneic event detection and thus to estimate the apnea hypopnea index (AHI) and identify obstructive sleep apnea (OSA) in an event-by-event manner solely based on sleep sounds obtained by a noncontact audio recorder.
METHODS: We conducted a cross-sectional study of participants with habitual snoring or heavy breathing sounds during sleep to train and test a deep convolutional neural network named OSAnet for the detection of OSA based on sleep sounds. Polysomnography (PSG) was conducted, and sleep sounds were recorded simultaneously in a regular room without noise attenuation. The study was conducted in two phases. In phase one, eligible participants were enrolled and randomly allocated into training and validation groups for deep learning algorithm development. In phase two, eligible patients were enrolled in a test group for algorithm assessment. Sensitivity, specificity, accuracy, unweighted Cohen kappa coefficient (κ) and the area under the curve (AUC) were calculated using PSG as the reference standard.
RESULTS: A total of 135 participants were randomly divided into a training group (n, 116) and a validation group (n, 19). An independent test group of 59 participants was subsequently enrolled. Our algorithm achieved a precision of 0.81 and sensitivity of 0.78 in the test group for overall sleep event detection. The algorithm exhibited robust diagnostic performance to identify severe cases with a sensitivity of 95.6% and specificity of 91.6%.
CONCLUSION: Our results showed that a deep learning algorithm based on sleep sounds recorded by a noncontact voice recorder served as a feasible tool for apneic event detection and OSA identification. This technique may hold promise for OSA assessment in the community in a relatively comfortable and low-cost manner. Further studies to develop a tool based on a home-based setting are warranted.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Included""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""IC-L, IC-T, IC-Y, IC-P, IC-C, IC-E""]}",10.2147/nss.s373367,"",,
rayyan-642891064,Automatically detecting OSAHS patients based on transfer learning and model fusion.,2024,1,1,,,,,,Ding L and Peng J and Song L and Zhang X,https://pubmed.ncbi.nlm.nih.gov/38722551/,,,,"Objective. Snoring is the most typical symptom of obstructive sleep apnea hypopnea syndrome (OSAHS) that can be used to develop a non-invasive approach for automatically detecting OSAHS patients.Approach. In this work, a model based on transfer learning and model fusion was applied to classify simple snorers and OSAHS patients. Three kinds of basic models were constructed based on pretrained Visual Geometry Group-16 (VGG16), pretrained audio neural networks (PANN), and Mel-frequency cepstral coefficient (MFCC). The XGBoost was used to select features based on feature importance, the majority voting strategy was applied to fuse these basic models and leave-one-subject-out cross validation was used to evaluate the proposed model.Main results. The results show that the fused model embedded with top-5 VGG16 features, top-5 PANN features, and MFCC feature can correctly identify OSAHS patients (AHI > 5) with 100% accuracy.Significance. The proposed fused model provides a good classification performance with lower computational cost and higher robustness that makes detecting OSAHS patients at home possible.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""No access""]}",10.1088/1361-6579/ad4953,"",,
rayyan-642891066,Identification of OSAHS patients based on ReliefF-mRMR feature selection.,2024,1,1,,,,,,Ye Z and Peng J and Zhang X and Song L,https://pubmed.ncbi.nlm.nih.gov/37878092/,,,,"Obstructive Sleep Apnea Hypopnea Syndrome (OSAHS) is a serious chronic sleep disorder. Snoring is a common and easily observable symptom of OSAHS patients. The purpose of this work is to identify OSAHS patients by analyzing the acoustic characteristics of snoring sounds throughout the entire night. Ten types of acoustic features, such as Mel-frequency cepstral coefficients (MFCC), linear prediction coefficients (LPC) and spectral entropy among others, were extracted from the snoring sounds. A fused feature selection algorithm based on ReliefF and Max-Relevance and Min-Redundancy (mRMR) was proposed for optimal feature set selection. Four types of machine learning models were then applied to validate the effectiveness of OSAHS patient identification. The results show that the proposed feature selection algorithm can effectively select features with high contribution, including MFCC and LPC. Based on the selected top-20 features and using a support vector machine model, the accuracies in identifying OSAHS patients under the thresholds of AHI = 5,15, and 30, were 100%, 100%, and 98.94%, respectively. This indicates that the proposed model can effectively identify OSAHS patients.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""No access""]}",10.1007/s13246-023-01345-1,"",,
rayyan-642891069,Amplitude spectrum trend-based feature for excitation location classification from snore sounds.,2020,1,1,,,,,,Sun J and Hu X and Chen C and Peng S and Ma Y,https://pubmed.ncbi.nlm.nih.gov/32721937/,,,,"OBJECTIVE: Successful surgical treatment of obstructive sleep apnea (OSA) depends on the precise location of the vibrating tissue. Snoring is the main symptom of OSA and can be utilized to detect the active location of tissues. However, existing approaches are limited, owing to their inability to capture the characteristics of snoring produced from the upper airway. This paper proposes a new approach to better distinguish different snoring sounds that are generated from four different excitation locations.
APPROACH: First, we propose a robust null space pursuit algorithm for extracting the trend from the amplitude spectrum of snoring. Second, a new feature from this extracted amplitude spectrum trend, which outperforms the Mel-frequency cepstral coefficient (MFCC) feature, is designed. Subsequently, the newly proposed feature, namely the trend-based MFCC (TCC), is reduced in dimensionality by using principal component analysis. Finally, a support vector machine is employed for the classification task.
MAIN RESULTS: By using the TCC, the proposed approach achieves an unweighted average recall of 87.5% on the classification of four excitation locations on the public dataset Munich Passau Snore Sound Corpus.
SIGNIFICANCE: The TCC is a promising feature for capturing the characteristics of snoring. The proposed method can effectively perform snore classification and assist in accurate OSA diagnosis.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""No access""]}",10.1088/1361-6579/abaa34,"",,
rayyan-642891076,Snoring: a source of noise pollution and sleep apnea predictor.,2020,1,1,,,,,,Sowho M and Sgambati F and Guzman M and Schneider H and Schwartz A,https://pubmed.ncbi.nlm.nih.gov/31837267/,,,,"Snoring is a highly prevalent condition associated with obstructive sleep apnea (OSA) and sleep disturbance in bed partners. Objective measurements of snoring in the community, however, are limited. The present study was designed to measure sound levels produced by self-reported habitual snorers in a single night. Snorers were excluded if they reported nocturnal gasping or had severe obesity (BMI > 35 kg/m2). Sound was measured by a monitor mounted 65 cm over the head of the bed on an overnight sleep study. Snoring was defined as sound ≥40 dB(A) during flow limited inspirations. The apnea hypopnea index (AHI) and breath-by-breath peak decibel levels were measured. Snore breaths were tallied to determine the frequency and intensity of snoring. Regression models were used to determine the relationship between objective measures of snoring and OSA (AHI ≥ 5 events/h). The area under the curve (AUC) for the receiver operating characteristic (ROC) was used to predict OSA. Snoring intensity exceeded 45 dB(A) in 66% of the 162 participants studied, with 14% surpassing the 53 dB(A) threshold for noise pollution. Snoring intensity and frequency were independent predictors of OSA. AUCs for snoring intensity and frequency were 77% and 81%, respectively, and increased to 87% and 89%, respectively, with the addition of age and sex as predictors. Snoring represents a source of noise pollution in the bedroom and constitutes an important target for mitigating sound and its adverse effects on bed partners. Precise breath-by-breath identification and quantification of snoring also offers a way to risk stratify otherwise healthy snorers for OSA.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Included""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""IC-L, IC-T, IC-Y, IC-P, IC-C, IC-E""]}",10.1093/sleep/zsz305,"",,
rayyan-642891078,Pioneering Contactless Sleep Apnea Detection: Harnessing the Power of Smartphones.,2025,1,1,,,,,,Zhou G and Li Y and Yan H and Zhao W and Zhang Y and Zeng Z,https://pubmed.ncbi.nlm.nih.gov/41336929/,,,,"Obstructive Sleep Apnea (OSA) is a prevalent sleep disorder marked by disrupted sleep and intermittent hypoxia, which is significantly associated with increased cardiovascular risks, including hypertension, atrial fibrillation, and heart failure. Early recognition and appropriate treatment of OSA are essential to mitigate these health risks. This study presents a novel contactless screening system designed to assess OSA risk using commercially available smartphones equipped with inertial measurement units (IMU) and microphones (MIC). By capturing sleep-related physiological signals, including respiration patterns, heart rate, and snoring, the system computes a Respiratory Event Index (REI). A clinical trial with 293 participants was conducted to validate the system, revealing a strong correlation (r = 0.887) between the estimated REI and the Apnea-Hypopnea Index (AHI) derived from polysomnography (PSG). The system achieved a sensitivity of 84.11% and a specificity of 92. 91% to identify severe OSA. Furthermore, the study examined an IMU-only mode to address audio privacy concerns, confirming the utility of motion-based data for screening. These findings underscore the effectiveness of smartphone sensors in providing a reliable alternative for OSA screening, promising improved early detection and intervention strategies in clinical practice.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""no access""]}",10.1109/embc58623.2025.11252641,"",,
rayyan-642891082,Automatic snoring detection using a hybrid 1D-2D convolutional neural network.,2023,1,1,,,,,,Li R and Li W and Yue K and Zhang R and Li Y,https://pubmed.ncbi.nlm.nih.gov/37640790/,,,,"Snoring, as a prevalent symptom, seriously interferes with life quality of patients with sleep disordered breathing only (simple snorers), patients with obstructive sleep apnea (OSA) and their bed partners. Researches have shown that snoring could be used for screening and diagnosis of OSA. Therefore, accurate detection of snoring sounds from sleep respiratory audio at night has been one of the most important parts. Considered that the snoring is somewhat dangerously overlooked around the world, an automatic and high-precision snoring detection algorithm is required. In this work, we designed a non-contact data acquire equipment to record nocturnal sleep respiratory audio of subjects in their private bedrooms, and proposed a hybrid convolutional neural network (CNN) model for the automatic snore detection. This model consists of a one-dimensional (1D) CNN processing the original signal and a two-dimensional (2D) CNN representing images mapped by the visibility graph method. In our experiment, our algorithm achieves an average classification accuracy of 89.3%, an average sensitivity of 89.7%, an average specificity of 88.5%, and an average AUC of 0.947, which surpasses some state-of-the-art models trained on our data. In conclusion, our results indicate that the proposed method in this study could be effective and significance for massive screening of OSA patients in daily life. And our work provides an alternative framework for time series analysis.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Excluded""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""EC-1""]}",10.1038/s41598-023-41170-w,"",,
rayyan-642891083,Automatic classification of excitation location of snoring sounds.,2021,1,1,,,,,,Sun J and Hu X and Peng S and Peng CK and Ma Y,https://pubmed.ncbi.nlm.nih.gov/33560203/,,,,"STUDY OBJECTIVES: For surgical treatment of patients with obstructive sleep apnea-hypopnea syndrome, it is crucial to locate accurately the obstructive sites in the upper airway; however, noninvasive methods for locating the obstructive sites have not been well explored. Snoring, as the cardinal symptom of obstructive sleep apnea-hypopnea syndrome, should contain information that reflects the state of the upper airway. Through the classification of snores produced at four different locations, this study aimed to test the hypothesis that snores generated by various obstructive sites differ.
METHODS: We trained and tested our model on a public data set that comprised 219 participants. For each snore episode, an acoustic and a physiological feature were extracted and concatenated, forming a 59-dimensional fusion feature. A principal component analysis and a support machine vector were used for dimensional reduction and snore classification. The performance of the proposed model was evaluated using several metrics: sensitivity, precision, specificity, area under the receiver operating characteristic curve, and F1 score.
RESULTS: The unweighted average values of sensitivity, precision, specificity, area under the curve, and F1 were 86.36%, 89.09%, 96.4%, 87.9%, and 87.63%, respectively. The model achieved 98.04%, 80.56%, 72.73%, and 94.12% sensitivity for types V (velum), O (oropharyngeal), T (tongue), and E (epiglottis) snores.
CONCLUSIONS: The characteristics of snores are related to the state of the upper airway. The machine-learning-based model can be used to locate the vibration sites in the upper airway.","RAYYAN-INCLUSION: {""Đặng Gia""=>""Included""} | USER-NOTES: {""Đặng Gia""=>[""IC-P, IC-I, IC-C, IC-E"", ""IC-L, IC-T, IC-Y, IC-P, IC-C, IC-E""]}",10.5664/jcsm.9094,"",,
