key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-661287604,Wearable Sensors and Artificial Intelligence for Sleep Apnea Detection: A Systematic Review.,2025,1,1,,,,,,Osa-Sanchez A and Ramos-Martinez-de-Soria J and Mendez-Zorrilla A and Ruiz IO and Garcia-Zapirain B,https://pubmed.ncbi.nlm.nih.gov/40387964/,,,,"Sleep apnea, a prevalent disorder affecting millions of people worldwide, has attracted increasing attention in recent years due to its significant impact on public health and quality of life. The integration of wearable devices and artificial intelligence technologies has revolutionized the treatment and diagnosis of sleep apnea. Leveraging the portability and sensors of wearable devices, coupled with AI algorithms, has enabled real-time monitoring and accurate analysis of sleep patterns, facilitating early detection and personalized interventions for people suffering from sleep apnea. This article presents a systematic review of the current state of the art in identifying the latest artificial intelligence techniques, wearable devices, data types, and preprocessing methods employed in the diagnosis of sleep apnea. Four databases were used and the results before screening report 249 studies published between 2020 and 2024. After screening, 28 studies met the inclusion criteria. This review reveals a trend in recent years where methodologies involving patches, clocks and rings have been increasingly integrated with convolutional neural networks, producing promising results, particularly when combined with transfer learning techniques. We observed that the outcomes of various algorithms and their combinations also rely on the quantity and type of data utilized for training. The findings suggest that employing multiple combinations of different neural networks with convolutional layers contributes to the development of a more precise system for early diagnosis of sleep apnea.","",10.1007/s10916-025-02199-8,"",,
rayyan-661287605,Single channel photoplethysmography-based obstructive sleep apnea detection and arrhythmia classification.,2022,1,1,,,,,,Chen X and Huang J and Luo F and Gao S and Xi M and Li J,https://pubmed.ncbi.nlm.nih.gov/34486994/,,,,"BACKGROUND: Simplified and easy-to-use monitoring approaches are crucial for the early diagnosis and prevention of obstructive sleep apnea (OSA) and its complications.
OBJECTIVE: In this study, the OSA detection and arrhythmia classification algorithms based on single-channel photoplethysmography (PPG) are proposed for the early screening of OSA.
METHODS: Thirty clinically diagnosed OSA patients participated in this study. Fourteen features were extracted from the PPG signals. The relationship between the number of features as inputs of the support vector machine (SVM) and performance of apnea events detection was evaluated. Also, a multi-classification algorithm based on the modified Hausdorff distance was proposed to recognize sinus rhythm and four arrhythmias highly related with SA.
RESULTS: The feature set composed of meanPP, SDPP, RMSSD, meanAm, and meank1 could provide a satisfactory balance between the performance and complexity of the algorithm for OSA detection. Also, the arrhythmia classification algorithm achieves the average sensitivity, specificity and accuracy of 83.79%, 95.91% and 93.47%, respectively in the classification of all four types of arrhythmia and regular rhythm.
CONCLUSION: Single channel PPG-based OSA detection and arrhythmia classification in this study can provide a feasible and promising approach for the early screening and diagnosis of OSA and OSA-related arrhythmias.","",10.3233/thc-213138,"",,
rayyan-661287606,Quantitative detection of sleep apnea with wearable watch device.,2020,1,1,,,,,,Hayano J and Yamamoto H and Nonaka I and Komazawa M and Itao K and Ueda N and Tanaka H and Yuda E,https://pubmed.ncbi.nlm.nih.gov/33166293/,,,,"The spread of wearable watch devices with photoplethysmography (PPG) sensors has made it possible to use continuous pulse wave data during daily life. We examined if PPG pulse wave data can be used to detect sleep apnea, a common but underdiagnosed health problem associated with impaired quality of life and increased cardiovascular risk. In 41 patients undergoing diagnostic polysomnography (PSG) for sleep apnea, PPG was recorded simultaneously with a wearable watch device. The pulse interval data were analyzed by an automated algorithm called auto-correlated wave detection with adaptive threshold (ACAT) which was developed for electrocardiogram (ECG) to detect the cyclic variation of heart rate (CVHR), a characteristic heart rate pattern accompanying sleep apnea episodes. The median (IQR) apnea-hypopnea index (AHI) was 17.2 (4.4-28.4) and 22 (54%) subjects had AHI ≥15. The hourly frequency of CVHR (Fcv) detected by the ACAT algorithm closely correlated with AHI (r = 0.81), while none of the time-domain, frequency-domain, or non-linear indices of pulse interval variability showed significant correlation. The Fcv was greater in subjects with AHI ≥15 (19.6 ± 12.3 /h) than in those with AHI <15 (6.4 ± 4.6 /h), and was able to discriminate them with 82% sensitivity, 89% specificity, and 85% accuracy. The classification performance was comparable to that obtained when the ACAT algorithm was applied to ECG R-R intervals during the PSG. The analysis of wearable watch PPG by the ACAT algorithm could be used for the quantitative screening of sleep apnea.","",10.1371/journal.pone.0237279,"",,
rayyan-661287607,Usefulness of sleep apnea monitoring by pacemaker sensor in elderly patients with diastolic dysfunction.,2023,1,1,,,,,,Champ-Rigot L and Cornille AL and Ferchaud V and Morello R and Pellissier A and Ollitrault P and Saloux E and Moirot P and Milliez P,https://pubmed.ncbi.nlm.nih.gov/37734232/,,,,"BACKGROUND: Automated detection of sleep apnea (SA) by pacemaker (PM) has been proposed and exhibited good agreement with polysomnography to detect severe SA. We aimed to evaluate the usefulness of SA monitoring algorithm in elderly patients with diastolic dysfunction.
METHODS: Consecutive patients referred to the Caen University Hospital for PM implantation between May 2016 and December 2018 presenting isolated diastolic dysfunction were eligible for the study. The respiratory disturbance index (RDI) measured by the PM, and the mean monthly RDI (RDIm), were compared to the apnea hypopnea index (AHI) assessed with portable monitor for severe SA diagnosis.
RESULTS: During the study period, 68 patients were recruited, aged of 80.4 ± 8.2 years. 63 patients underwent polygraphy with a portable monitor: 57 presented SA (83.8%), including 16 with severe SA (23.5%). Eight were treated with continuous positive airway pressure (CPAP). We found the RDI cutoff value of 22 events/h to predict severe SA, with 71.4% sensitivity and 65.2%, specificity. The RDIm cutoff value to detect severe SA was 19 events/h, with a sensitivity of 60% and a specificity of 66%. There was a significant reduction in RDI (p = 0.041), RDIm (p = 0.039) and AHI (p = 0.002) after CPAP. Supraventricular arrhythmias were frequent in all patients, regardless of SA severity, considering either episodes occurrence or total burden.
CONCLUSION: In a population of elderly patients with PM and diastolic dysfunction, the SA monitoring algorithm was able to detect severe SA, with good diagnostic performance values, but also to provide follow-up data for the patients treated with CPAP.","",10.1016/j.resmer.2023.101025,"",,
rayyan-661287608,Sleep apnea endotypes: from the physiological laboratory to scalable polysomnographic measures.,2023,1,1,,,,,,Finnsson E and Arnardóttir E and Cheng WJ and Alex RM and Sigmarsdóttir ÞB and Helgason S and Hang LW and Ágústsson JS and Wellman A and Sands SA,https://pubmed.ncbi.nlm.nih.gov/41426478/,,,,"Obstructive sleep apnea (OSA) is a common disorder characterized by recurrent upper airway obstruction during sleep. Despite the availability of continuous positive airway pressure (CPAP) as the gold standard treatment, it is not well tolerated by all patients. Accordingly, research has increasingly focused on developing methods for OSA endotyping, which aims to identify underlying pathophysiological mechanisms of the disorder to help guide treatment for CPAP-intolerant individuals. Four key endotypic traits have been identified, namely: collapsibility, upper airway muscle compensation, arousal threshold and loop gain. However, most methods for extracting these traits require specialized training and equipment not available in a standard sleep clinic, which has hampered the ability to assess the full impact of these traits on OSA outcomes. This paper aims to provide an overview of current methods for OSA endotyping, focusing on the Endo-Phenotyping Using Polysomnography (PUP) method and its cloud-based extension, PUPpy, which offer scalable and accessible ways to estimate endotypic traits from standard polysomnography. We discuss the potential for these methods to facilitate precision medicine for OSA patients and the challenges that need to be addressed for their translation into clinical practice.","",10.3389/frsle.2023.1188052,"",,
rayyan-661287609,Detection of Sleep Apnea-Hypopnea Events Using Millimeter-wave Radar and Pulse Oximeter.,2024,1,1,,,,,,Wang W and Li C and Chen Z and Zhang W and Wang Z and Guo X and Guan J and Li G,https://pubmed.ncbi.nlm.nih.gov/40040165/,,,,"Obstructive Sleep Apnea-Hypopnea Syndrome (OSAHS) is a sleep-related breathing disorder associated with significant morbidity and mortality worldwide. The gold standard for OSAHS diagnosis, polysomnography (PSG), faces challenges in popularization due to its high cost and complexity. Recently, radar has shown potential in detecting sleep apnea-hypopnea events (SAE) with the advantages of low cost and non-contact monitoring. However, existing studies, especially those using deep learning, employ segment-based classification approach for SAE detection, making the task of event quantity estimation difficult. Additionally, radar-based SAE detection is susceptible to interference from body movements and the environment. Oxygen saturation (SpO2) can offer valuable information about OSAHS, but it also has certain limitations and cannot be used alone for diagnosis. In this study, we propose a method using millimeter-wave radar and pulse oximeter to detect SAE, called ROSA. It fuses information from both sensors, and directly predicts the temporal localization of SAE. Experimental results demonstrate a high degree of consistency (ICC=0.9864) between AHI from ROSA and PSG. This study presents an effective method with low- load device for the diagnosis of OSAHS.","",10.1109/embc53108.2024.10782344,"",,
rayyan-661287610,Consumer Wearable Sleep Trackers: Are They Ready for Clinical Use?,2023,1,1,,,,,,Chiang AA and Khosla S,https://pubmed.ncbi.nlm.nih.gov/37532372/,,,,"As the importance of good sleep continues to gain public recognition, the market for sleep-monitoring devices continues to grow. Modern technology has shifted from simple sleep tracking to a more granular sleep health assessment. We examine the available functionalities of consumer wearable sleep trackers (CWSTs) and how they perform in healthy individuals and disease states. Additionally, the continuum of sleep technology from consumer-grade to medical-grade is detailed. As this trend invariably grows, we urge professional societies to develop guidelines encompassing the practical clinical use of CWSTs and how best to incorporate them into patient care plans.","",10.1016/j.jsmc.2023.05.005,"",,
rayyan-661287611,Event-Level Identification of Sleep Apnea Using FMCW Radar.,2025,1,1,,,,,,Zhang H and Bo S and Zhang X and Wang P and Du L and Li Z and Wu P and Chen X and Jiang L and Fang Z,https://pubmed.ncbi.nlm.nih.gov/40281759/,,,,"Sleep apnea, characterized by its high prevalence and serious health consequences, faces a critical bottleneck in diagnosis. Polysomnography (PSG), the gold standard, is costly and cumbersome, while wearable devices struggle with quality control and patient compliance, rendering them as unsuitable for both large-scale screening and continuous monitoring. To address these challenges, this research introduces a contactless, low-cost, and accurate event-level sleep apnea detection method leveraging frequency-modulated continuous-wave (FMCW) radar technology. The core of our approach is a novel deep-learning model, built upon the U-Net architecture and augmented with self-attention mechanisms and squeeze-and-excitation (SE) modules, meticulously designed for the precise event-level segmentation of sleep apnea from FMCW radar signals. Crucially, we integrate blood oxygen saturation (SpO2) prediction as an auxiliary task within a multitask-learning framework to enhance the model's feature extraction capabilities and clinical utility by capturing physiological correlations between apnea events and oxygen levels. Rigorous evaluation in a clinical dataset, comprising data from 35 participants, with synchronized PSG and radar data demonstrated a performance exceeding that of the baseline methods (Base U-Net and CNN-MHA), achieving a high level of accuracy in event-level segmentation (with an F1-score of 0.8019) and OSA severity grading (91.43%). These findings underscore the significant potential of our radar-based event-level detection system as a non-contact, low-cost, and accurate solution for OSA assessment. This technology offers a promising avenue for transforming sleep apnea diagnosis, making large-scale screening and continuous home monitoring a practical reality and ultimately leading to improved patient outcomes and public health impacts.","",10.3390/bioengineering12040399,"",,
rayyan-661287612,Metabolic dysfunction in OSA: Is there something new under the sun?,2022,1,1,,,,,,Almendros I and Basoglu ÖK and Conde SV and Liguori C and Saaresranta T,https://pubmed.ncbi.nlm.nih.gov/34152053/,,,,"The growing number of patients with obstructive sleep apnea is challenging healthcare systems worldwide. Obstructive sleep apnea is characterized by chronic intermittent hypoxaemia, episodes of apnea and hypopnea, and fragmented sleep. Cardiovascular and metabolic diseases are common in obstructive sleep apnea, also in lean patients. Further, comorbidity burden is not unambiguously linked to the severity of obstructive sleep apnea. There is a growing body of evidence revealing diverse functions beyond the conventional tasks of different organs such as carotid body and gut microbiota. Chronic intermittent hypoxia and sleep loss due to sleep fragmentation are associated with insulin resistance. Indeed, carotid body is a multi-sensor organ not sensoring only hypoxia and hypercapnia but also acting as a metabolic sensor. The emerging evidence shows that obstructive sleep apnea and particularly chronic intermittent hypoxia is associated with non-alcoholic fatty liver disease. Gut dysbiosis seems to be an important factor in the pathophysiology of obstructive sleep apnea and its consequences. The impact of sleep fragmentation and intermittent hypoxia on the development of metabolic syndrome may be mediated via altered gut microbiota. Circadian misalignment seems to have an impact on the cardiometabolic risk in obstructive sleep apnea. Dysfunction of cerebral metabolism is also related to hypoxia and sleep fragmentation. Therefore, obstructive sleep apnea may alter cerebral metabolism and predispose to neurocognitive impairment. Moreover, recent data show that obstructive sleep apnea independently predicts impaired lipid levels. This mini-review will provide novel insights into the mechanisms of metabolic dysfunction in obstructive sleep apnea combining recent evidence from basic, translational and clinical research, and discuss the impact of positive airway pressure treatment on metabolic disorders.","",10.1111/jsr.13418,"",,
rayyan-661287613,Obstructive Sleep Apnea and Auditory Dysfunction-Does Snoring Sound Play a Role?,2022,1,1,,,,,,Lu CT and Lee LA and Lee GS and Li HY,https://pubmed.ncbi.nlm.nih.gov/36292063/,,,,"The objective of the study was to investigate the relationship between obstructive sleep apnea (OSA) and auditory dysfunction, and to clarify the role of snoring sounds in contributing to auditory dysfunction. A comprehensive assessment of OSA and the auditory system was performed, including overnight polysomnography, detection of the intra-ear canal snoring sound energy (SSE), pure tone average (PTA), tinnitus pitch matching, the tinnitus handicap inventory (THI), and the Epworth sleepiness scale (ESS). The patients were identified as having tinnitus if their THI score was higher than zero or their tinnitus pitches were matched to specific frequencies. The median age, body mass index, and apnea-hypopnea index score were 41 years, 26.4 kg/m2, and 29.9 events/h, respectively. Among the 50 participants, 46 (92%) had a normal PTA, and only 4 (8%) patients had mild hearing loss. There was no significant difference in PTA among OSA severities (p = 0.52). Among the 50 participants, 33 patients (66%) were identified as having tinnitus. In the tinnitus group (n = 33), the ESS score (p = 0.01) and intra-ear canal SSE of 851-1500 Hz (p = 0.04) were significantly higher than those in the non-tinnitus group (n = 17). OSA patients with a higher ESS score had a higher risk of tinnitus (odds ratio 1.22 [95% CI: 1.01-1.46]). OSA-related auditory dysfunction emerged in tinnitus rather than in hearing impairment. OSA patients with daytime sleepiness had a higher risk of tinnitus. High-frequency SSE can jeopardize cochlea and is a potential mechanism contributing to tinnitus. Detection of snoring sounds through an intra-ear canal device may be more precise in assessing acoustic trauma from snoring sounds to vulnerable auditory system and thus warrants further research.","",10.3390/diagnostics12102374,"",,
rayyan-661287614,Electrocardiogram Monitoring Wearable Devices and Artificial-Intelligence-Enabled Diagnostic Capabilities: A Review.,2023,1,1,,,,,,Neri L and Oberdier MT and van Abeelen KCJ and Menghini L and Tumarkin E and Tripathi H and Jaipalli S and Orro A and Paolocci N and Gallelli I and Dall'Olio M and Beker A and Carrick RT and Borghi C and Halperin HR,https://pubmed.ncbi.nlm.nih.gov/37430719/,,,,"Worldwide, population aging and unhealthy lifestyles have increased the incidence of high-risk health conditions such as cardiovascular diseases, sleep apnea, and other conditions. Recently, to facilitate early identification and diagnosis, efforts have been made in the research and development of new wearable devices to make them smaller, more comfortable, more accurate, and increasingly compatible with artificial intelligence technologies. These efforts can pave the way to the longer and continuous health monitoring of different biosignals, including the real-time detection of diseases, thus providing more timely and accurate predictions of health events that can drastically improve the healthcare management of patients. Most recent reviews focus on a specific category of disease, the use of artificial intelligence in 12-lead electrocardiograms, or on wearable technology. However, we present recent advances in the use of electrocardiogram signals acquired with wearable devices or from publicly available databases and the analysis of such signals with artificial intelligence methods to detect and predict diseases. As expected, most of the available research focuses on heart diseases, sleep apnea, and other emerging areas, such as mental stress. From a methodological point of view, although traditional statistical methods and machine learning are still widely used, we observe an increasing use of more advanced deep learning methods, specifically architectures that can handle the complexity of biosignal data. These deep learning methods typically include convolutional and recurrent neural networks. Moreover, when proposing new artificial intelligence methods, we observe that the prevalent choice is to use publicly available databases rather than collecting new data.","",10.3390/s23104805,"",,
rayyan-661287615,Wearable Technology for Monitoring Electrocardiograms (ECGs) in Adults: A Scoping Review.,2024,1,1,,,,,,Dahiya ES and Kalra AM and Lowe A and Anand G,https://pubmed.ncbi.nlm.nih.gov/38400474/,,,,"In the rapidly evolving landscape of continuous electrocardiogram (ECG) monitoring systems, there is a heightened demand for non-invasive sensors capable of measuring ECGs and detecting heart rate variability (HRV) in diverse populations, ranging from cardiovascular patients to sports enthusiasts. Challenges like device accuracy, patient privacy, signal noise, and long-term safety impede the use of wearable devices in clinical practice. This scoping review aims to assess the performance and safety of novel multi-channel, sensor-based biopotential wearable devices in adults. A comprehensive search strategy was employed on four databases, resulting in 143 records and the inclusion of 12 relevant studies. Most studies focused on healthy adult subjects (n = 6), with some examining controlled groups with atrial fibrillation (AF) (n = 3), long QT syndrome (n = 1), and sleep apnea (n = 1). The investigated bio-sensor devices included chest-worn belts (n = 2), wrist bands (n = 2), adhesive chest strips (n = 2), and wearable textile smart clothes (n = 4). The primary objective of the included studies was to evaluate device performance in terms of accuracy, signal quality, comparability, and visual assessment of ECGs. Safety findings, reported in five articles, indicated no major side effects for long-term/continuous monitoring, with only minor instances of skin irritation. Looking forward, there are ample opportunities to enhance and test these technologies across various physical activity intensities and clinical conditions.","",10.3390/s24041318,"",,
rayyan-661287616,"Radar-based remote physiological sensing: Progress, challenges, and opportunities.",2022,1,1,,,,,,Islam SMM,https://pubmed.ncbi.nlm.nih.gov/36304581/,,,,"Modern microwave Doppler radar-based physiological sensing is playing an important role in healthcare applications and during the last decade, there has been a significant advancement in this non-contact respiration sensing technology. The advantages of contactless, unobtrusive respiration monitoring have drawn interest in various medical applications such as sleep apnea, sudden infant death syndromes (SIDS), remote respiratory monitoring of burn victims, and COVID patients. This paper provides a perspective on recent advances in biomedical and healthcare applications of Doppler radar that can detect the tiny movement of the chest surfaces to extract heartbeat and respiration and its associated different vital signs parameters (tidal volume, heart rate variability (HRV), and so on) of the human subject. Additionally, it also highlights the challenges, and opportunities of this remote physiological sensing technology and several future research directions will be laid out to deploy this sensor technology in our day-to-day life.","",10.3389/fphys.2022.955208,"",,
rayyan-661287617,Breathable soft bioelectronics for enhanced automatic detection of obstructive sleep apnea.,2025,1,1,,,,,,Ban S and Kwon Y and Shin I and Perez MM and Smith B and Huang Y and Yoo JY and Bae J and Purnell CA and Yeo WH,https://pubmed.ncbi.nlm.nih.gov/40609200/,,,,"Obstructive sleep apnea (OSA) is a common sleep disorder that affects 1-5 % of children, with a notably higher prevalence among those with cleft lip/palate and dentofacial deformities. Early diagnosis in these populations is essential; however, access to polysomnography is often limited due to its high cost, technical complexity, and associated discomfort. Here, we introduce a wireless, soft, and breathable bioelectronic system for detecting OSA. This wearable device features a perforated, deformable structure that improves skin conformity, facilitates sweat removal, and minimizes motion artifacts. By measuring electrophysiological signals on the face, the system employs a deep learning framework that integrates multi-stream convolutional neural networks with bi-directional long short-term memory models to classify sleep stages and detect apnea events automatically. This work establishes a foundation for the diagnosis of pediatric OSA and has the potential to differentiate pre- and post-operative sleep patterns in patients undergoing orthognathic surgery.","",10.1016/j.bios.2025.117735,"",,
rayyan-661287618,Smart Sleep Monitoring: Sparse Sensor-Based Spatiotemporal CNN for Sleep Posture Detection.,2024,1,1,,,,,,Hu D and Gao W and Ang KK and Hu M and Chuai G and Huang R,https://pubmed.ncbi.nlm.nih.gov/39123879/,,,,"Sleep quality is heavily influenced by sleep posture, with research indicating that a supine posture can worsen obstructive sleep apnea (OSA) while lateral postures promote better sleep. For patients confined to beds, regular changes in posture are crucial to prevent the development of ulcers and bedsores. This study presents a novel sparse sensor-based spatiotemporal convolutional neural network (S3CNN) for detecting sleep posture. This S3CNN holistically incorporates a pair of spatial convolution neural networks to capture cardiorespiratory activity maps and a pair of temporal convolution neural networks to capture the heart rate and respiratory rate. Sleep data were collected in actual sleep conditions from 22 subjects using a sparse sensor array. The S3CNN was then trained to capture the spatial pressure distribution from the cardiorespiratory activity and temporal cardiopulmonary variability from the heart and respiratory data. Its performance was evaluated using three rounds of 10 fold cross-validation on the 8583 data samples collected from the subjects. The results yielded 91.96% recall, 92.65% precision, and 93.02% accuracy, which are comparable to the state-of-the-art methods that use significantly more sensors for marginally enhanced accuracy. Hence, the proposed S3CNN shows promise for sleep posture monitoring using sparse sensors, demonstrating potential for a more cost-effective approach.","",10.3390/s24154833,"",,
rayyan-661287619,A Wearable Functional Near-Infrared Spectroscopy (fNIRS) System for Obstructive Sleep Apnea Assessment.,2023,1,1,,,,,,Huang X and Tang J and Luo J and Shu F and Chen C and Chen W,https://pubmed.ncbi.nlm.nih.gov/37030671/,,,,"Obstructive sleep apnea (OSA), one of the most common sleep-related breathing disorders, contributes as a potentially life-threatening disease. In this paper, a wearable functional near-infrared spectroscopy (fNIRS) system for OSA monitoring is proposed. As a non-invasive system that can monitor oxygenation and cerebral hemodynamics, the proposed system is dedicated to mapping the pathogenic characteristics of OSA to dynamic changes in blood oxygen concentration and to constructing an automatic approach for assessing OSA. An algorithm including feature extraction, feature selection, and classification is proposed to signals. Permutation entropy(PE), for quantitative measuring the complexity of time series, is firstly involved to characterize the features of the physiological signals. Subsequently, the principal component analysis (PCA) for feature dimensionality reduction and support vector machine (SVM) algorithm for OSA classification are applied. The proposed method has been validated on a dataset that collected by the wearable system. It includes 40 subjects and composes of normal, and various severity cessation of breathing (e.g., mild, moderate, and severe). Experimental results exhibit that the proposed system can effectively distinguish OSA and non-OSA subjects, with an accuracy of 91.89%. The proposed system is expected to pave the novel perspective for OSA assessment in terms of cerebral hemodynamics.","",10.1109/tnsre.2023.3260303,"",,
rayyan-661287620,A Dual-Modal Wearable Pulse Detection System Integrated with Deep Learning for High-Accuracy and Low-Power Sleep Apnea Monitoring.,2025,1,1,,,,,,Wang J and Xue J and Zou Y and Ma Y and Xu J and Li Y and Deng F and Wang Y and Xing K and Li Z and Zou T,https://pubmed.ncbi.nlm.nih.gov/40298874/,,,,"Despite being a serious health condition that significantly increases cardiovascular and metabolic disease risks, sleep apnea syndrome (SAS) remains largely underdiagnosed. While polysomnography (PSG) remains the gold standard for diagnosis, its clinical application is limited by high costs, complex setup requirements, and sleep quality interference. Although wearable devices using photoplethysmography (PPG) have shown promise in SAS detection, their continuous operation demands substantial power consumption, hindering long-term monitoring capabilities. Here, a dual-modal wearable system is presented integrating a piezoelectric nanogenerator (PENG) and PPG sensor with a biomimetic fingertip structure for SAS detection. A two-stage detection strategy is adopted where the self-powered PENG performs continuous preliminary screening, activating the PPG sensor only when suspicious events are detected. Combined with a Vision Transformer-based deep learning model, the high-accuracy configuration achieves 99.59% accuracy, while the low-power two-stage approach maintained 94.95% accuracy. This dual-modal wearable pulse detection system provides a practical solution for long-term SAS monitoring, overcoming the limitations of traditional PSG while maintaining high detection accuracy. The system's versatility in both home and clinical settings offers the potential for improving early detection rates and treatment outcomes for SAS patients.","",10.1002/advs.202501750,"",,
rayyan-661287621,Doppler radar remote sensing of respiratory function.,2023,1,1,,,,,,Ishrak MS and Cai F and Islam SMM and Borić-Lubecke O and Wu T and Lubecke VM,https://pubmed.ncbi.nlm.nih.gov/37179837/,,,,"Doppler radar remote sensing of torso kinematics can provide an indirect measure of cardiopulmonary function. Motion at the human body surface due to heart and lung activity has been successfully used to characterize such measures as respiratory rate and depth, obstructive sleep apnea, and even the identity of an individual subject. For a sedentary subject, Doppler radar can track the periodic motion of the portion of the body moving as a result of the respiratory cycle as distinct from other extraneous motions that may occur, to provide a spatial temporal displacement pattern that can be combined with a mathematical model to indirectly assess quantities such as tidal volume, and paradoxical breathing. Furthermore, it has been demonstrated that even healthy respiratory function results in distinct motion patterns between individuals that vary as a function of relative time and depth measures over the body surface during the inhalation/exhalation cycle. Potentially, the biomechanics that results in different measurements between individuals can be further exploited to recognize pathology related to lung ventilation heterogeneity and other respiratory diagnostics.","",10.3389/fphys.2023.1130478,"",,
rayyan-661287622,Accurate contactless sleep apnea detection framework with signal processing and machine learning methods.,2022,1,1,,,,,,Zhuang Z and Wang F and Yang X and Zhang L and Fu CH and Xu J and Li C and Hong H,https://pubmed.ncbi.nlm.nih.gov/35781052/,,,,"The detection of sleep apnea is critical for assessing sleep quality. It is also a proven biometric in diagnosing cardiovascular and other diseases. Recent studies have shown that radar-based non-contact vital sign monitoring system can effectively detect sleep apnea. However, the detection accuracy in the current study still needs to be improved. In this paper, we propose a sleep apnea detection framework based on FMCW radar. First, the radar system is employed to record the sleep data throughout the night with polysomnography (PSG) comparison. Then, in order to extract more accurate respiratory signal from the raw radar data, the signal processing methods are investigated to solve the observed discontinuity phenomenon. Finally, machine learning methods are adopted. The apneic and not-apneic events are classified accurately by selecting effective features of respiratory signal. As shown in the experimental results, the proposed system could achieve a good classification performance with an accuracy of 95.53%, a sensitivity of 72.60%, a specificity of 97.32%, a Kappa of 0.68, and an F-score of 0.84.","",10.1016/j.ymeth.2022.06.013,"",,
rayyan-661287623,An Inertial-Based Wearable System for Monitoring Vital Signs during Sleep.,2024,1,1,,,,,,Kontaxis S and Kanellos F and Ntanis A and Kostikis N and Konitsiotis S and Rigas G,https://pubmed.ncbi.nlm.nih.gov/39000917/,,,,"This study explores the feasibility of a wearable system to monitor vital signs during sleep. The system incorporates five inertial measurement units (IMUs) located on the waist, the arms, and the legs. To evaluate the performance of a novel framework, twenty-three participants underwent a sleep study, and vital signs, including respiratory rate (RR) and heart rate (HR), were monitored via polysomnography (PSG). The dataset comprises individuals with varying severity of sleep-disordered breathing (SDB). Using a single IMU sensor positioned at the waist, strong correlations of more than 0.95 with the PSG-derived vital signs were obtained. Low inter-participant mean absolute errors of about 0.66 breaths/min and 1.32 beats/min were achieved, for RR and HR, respectively. The percentage of data available for analysis, representing the time coverage, was 98.3% for RR estimation and 78.3% for HR estimation. Nevertheless, the fusion of data from IMUs positioned at the arms and legs enhanced the inter-participant time coverage of HR estimation by over 15%. These findings imply that the proposed methodology can be used for vital sign monitoring during sleep, paving the way for a comprehensive understanding of sleep quality in individuals with SDB.","",10.3390/s24134139,"",,
rayyan-661287624,Machine Learning Assisted Wearable Wireless Device for Sleep Apnea Syndrome Diagnosis.,2023,1,1,,,,,,Wang S and Xuan W and Chen D and Gu Y and Liu F and Chen J and Xia S and Dong S and Luo J,https://pubmed.ncbi.nlm.nih.gov/37185558/,,,,"Sleep apnea syndrome (SAS) is a common but underdiagnosed health problem related to impaired quality of life and increased cardiovascular risk. In order to solve the problem of complicated and expensive operation procedures for clinical diagnosis of sleep apnea, here we propose a small and low-cost wearable apnea diagnostic system. The system uses a photoplethysmography (PPG) optical sensor to collect human pulse wave signals and blood oxygen saturation synchronously. Then multiscale entropy and random forest algorithms are used to process the PPG signal for analysis and diagnosis of sleep apnea. The SAS determination is based on the comprehensive diagnosis of the PPG signal and blood oxygen saturation signal, and the blood oxygen is used to exclude the error induced by non-pathological factors. The performance of the system is compared with the Compumedics Grael PSG (Polysomnography) sleep monitoring system. This simple diagnostic system provides a feasible technical solution for portable and low-cost screening and diagnosis of SAS patients with a high accuracy of over 85%.","",10.3390/bios13040483,"",,
rayyan-661287625,Redefining telemedicine in obstructive sleep apnea management through artificial intelligence.,2025,1,1,,,,,,Zou D and Lisik D and Bailly S and Verbraecken J,https://pubmed.ncbi.nlm.nih.gov/41425184/,,,,"Obstructive sleep apnea (OSA) represents a significant and increasingly prevalent health burden, impacting individual patients through diminished quality of life, increased morbidity and mortality, as well as society at large, via reduced productivity and escalating healthcare and welfare expenditures. As a multifactorial and heterogeneous disorder, OSA encompasses diverse endotypes and phenotypes, necessitating personalized approaches to diagnosis and management in order to achieve optimal clinical outcomes. Modern telemedicine encompasses a broad spectrum of digital tools designed to enhance the efficiency and precision of care delivery for complex conditions. Recent years have witnessed the rapid integration of advanced telehealth technologies, including consumer-grade devices, into clinical practice. Simultaneously, artificial intelligence (AI) has emerged as a transformative force in healthcare, enabling the automation of routine tasks, advanced data analytics, and the generation of novel clinical hypotheses. Within this domain, large language models, a subclass of AI specializing in natural language processing, offer new opportunities for augmenting patient-provider interactions, including streamlining communication and triaging patient-reported data. Despite these technological advancements, the full potential of telemedicine in the management of OSA remains underexplored. However, its implementation is expanding, particularly in longitudinal care models involving large patient cohorts. This Perspective aims to synthesize current state-of-the-art developments and proposes a comprehensive, integrated framework that leverages telemedicine, AI, and a multidimensional understanding of comorbidities and treatable traits throughout the continuum of OSA care, from screening and diagnosis to adherence monitoring and treatment optimization.","",10.3389/frsle.2025.1678077,"",,
